dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
20/9/2021,3,0,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,casual,4,3.99,1.24
20/9/2021,3,0,9,11,0,2,1,3,0.56,0.5303,0.88,0.1642,casual,8,3.99,1.24
20/9/2021,3,0,9,12,0,2,1,2,0.56,0.5303,0.94,0.1642,casual,13,3.99,1.24
20/9/2021,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,casual,22,3.99,1.24
20/9/2021,3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.194,casual,27,3.99,1.24
20/9/2021,3,0,9,15,0,2,1,2,0.62,0.5909,0.78,0.1045,casual,34,3.99,1.24
20/9/2021,3,0,9,16,0,2,1,2,0.6,0.5606,0.83,0.1642,casual,23,3.99,1.24
20/9/2021,3,0,9,17,0,2,1,1,0.6,0.5606,0.83,0.1045,casual,66,3.99,1.24
20/9/2021,3,0,9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,casual,39,3.99,1.24
20/9/2021,3,0,9,19,0,2,1,1,0.58,0.5455,0.88,0,casual,43,3.99,1.24
20/9/2021,3,0,9,20,0,2,1,1,0.56,0.5303,0.94,0,casual,41,3.99,1.24
20/9/2021,3,0,9,21,0,2,1,1,0.56,0.5303,0.94,0,casual,29,3.99,1.24
20/9/2021,3,0,9,22,0,2,1,1,0.56,0.5303,0.94,0,casual,23,3.99,1.24
20/9/2021,3,0,9,23,0,2,1,1,0.56,0.5303,0.94,0,casual,11,3.99,1.24
21/9/2021,3,0,9,0,0,3,1,1,0.54,0.5152,1,0,casual,7,3.99,1.24
21/9/2021,3,0,9,1,0,3,1,1,0.54,0.5152,0.94,0,casual,0,3.99,1.24
21/9/2021,3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0,casual,1,3.99,1.24
21/9/2021,3,0,9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,casual,0,3.99,1.24
21/9/2021,3,0,9,4,0,3,1,2,0.54,0.5152,1,0.1343,casual,2,3.99,1.24
21/9/2021,3,0,9,5,0,3,1,2,0.54,0.5152,1,0.1642,casual,1,3.99,1.24
21/9/2021,3,0,9,6,0,3,1,2,0.54,0.5152,1,0.194,casual,5,3.99,1.24
21/9/2021,3,0,9,7,0,3,1,2,0.54,0.5152,1,0.194,casual,18,3.99,1.24
21/9/2021,3,0,9,8,0,3,1,2,0.54,0.5152,1,0.1045,casual,18,3.99,1.24
21/9/2021,3,0,9,9,0,3,1,2,0.56,0.5303,1,0.0896,casual,21,3.99,1.24
21/9/2021,3,0,9,10,0,3,1,2,0.6,0.5455,0.88,0,casual,30,3.99,1.24
21/9/2021,3,0,9,11,0,3,1,2,0.62,0.5758,0.83,0.1642,casual,42,3.99,1.24
21/9/2021,3,0,9,12,0,3,1,2,0.64,0.5909,0.78,0.0896,casual,42,3.99,1.24
21/9/2021,3,0,9,13,0,3,1,2,0.66,0.6212,0.74,0.1642,casual,37,3.99,1.24
21/9/2021,3,0,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,casual,40,3.99,1.24
21/9/2021,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,casual,43,3.99,1.24
21/9/2021,3,0,9,16,0,3,1,2,0.66,0.6212,0.74,0.1045,casual,51,3.99,1.24
21/9/2021,3,0,9,17,0,3,1,3,0.66,0.6212,0.74,0.1642,casual,61,3.99,1.24
21/9/2021,3,0,9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,casual,24,3.99,1.24
21/9/2021,3,0,9,19,0,3,1,3,0.62,0.5455,0.94,0,casual,30,3.99,1.24
21/9/2021,3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0,casual,11,3.99,1.24
21/9/2021,3,0,9,21,0,3,1,2,0.6,0.5,1,0.0896,casual,25,3.99,1.24
21/9/2021,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0,casual,15,3.99,1.24
21/9/2021,3,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,casual,15,3.99,1.24
22/9/2021,3,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,casual,11,3.99,1.24
22/9/2021,3,0,9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,casual,5,3.99,1.24
22/9/2021,3,0,9,2,0,4,1,2,0.6,0.5152,0.94,0.1045,casual,2,3.99,1.24
22/9/2021,3,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,casual,5,3.99,1.24
22/9/2021,3,0,9,4,0,4,1,2,0.6,0.5152,0.94,0.0896,casual,0,3.99,1.24
22/9/2021,3,0,9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,casual,2,3.99,1.24
22/9/2021,3,0,9,6,0,4,1,2,0.6,0.5,1,0.1343,casual,7,3.99,1.24
22/9/2021,3,0,9,7,0,4,1,2,0.6,0.5,1,0.1045,casual,16,3.99,1.24
22/9/2021,3,0,9,8,0,4,1,2,0.6,0.5,1,0.1642,casual,26,3.99,1.24
22/9/2021,3,0,9,9,0,4,1,2,0.62,0.5455,0.94,0.194,casual,35,3.99,1.24
22/9/2021,3,0,9,10,0,4,1,2,0.64,0.5758,0.89,0.2239,casual,19,3.99,1.24
22/9/2021,3,0,9,11,0,4,1,2,0.64,0.5758,0.89,0.194,casual,23,3.99,1.24
22/9/2021,3,0,9,12,0,4,1,2,0.66,0.6061,0.83,0.1642,casual,25,3.99,1.24
22/9/2021,3,0,9,13,0,4,1,2,0.66,0.6061,0.83,0.194,casual,38,3.99,1.24
22/9/2021,3,0,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,casual,41,3.99,1.24
22/9/2021,3,0,9,15,0,4,1,2,0.68,0.6364,0.79,0.1642,casual,32,3.99,1.24
22/9/2021,3,0,9,16,0,4,1,2,0.68,0.6364,0.74,0.1343,casual,39,3.99,1.24
22/9/2021,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,casual,50,3.99,1.24
22/9/2021,3,0,9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,casual,50,3.99,1.24
22/9/2021,3,0,9,19,0,4,1,2,0.64,0.5758,0.89,0.0896,casual,32,3.99,1.24
22/9/2021,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1343,casual,35,3.99,1.24
22/9/2021,3,0,9,21,0,4,1,2,0.64,0.5758,0.89,0.0896,casual,27,3.99,1.24
22/9/2021,3,0,9,22,0,4,1,2,0.62,0.5152,1,0.0896,casual,21,3.99,1.24
22/9/2021,3,0,9,23,0,4,1,2,0.62,0.5455,0.94,0,casual,14,3.99,1.24
23/9/2021,4,0,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,casual,11,3.99,1.24
23/9/2021,4,0,9,1,0,5,1,2,0.6,0.5,1,0,casual,2,3.99,1.24
23/9/2021,4,0,9,2,0,5,1,2,0.6,0.5,1,0.1045,casual,6,3.99,1.24
23/9/2021,4,0,9,3,0,5,1,2,0.6,0.5,1,0,casual,3,3.99,1.24
23/9/2021,4,0,9,4,0,5,1,3,0.6,0.5,1,0,casual,6,3.99,1.24
23/9/2021,4,0,9,5,0,5,1,2,0.62,0.5455,0.94,0,casual,2,3.99,1.24
23/9/2021,4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,casual,5,3.99,1.24
23/9/2021,4,0,9,7,0,5,1,3,0.62,0.5455,0.94,0.1343,casual,14,3.99,1.24
23/9/2021,4,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,casual,20,3.99,1.24
23/9/2021,4,0,9,9,0,5,1,3,0.62,0.5152,1,0.1343,casual,3,3.99,1.24
23/9/2021,4,0,9,10,0,5,1,3,0.62,0.5152,1,0.1045,casual,7,3.99,1.24
23/9/2021,4,0,9,11,0,5,1,3,0.62,0.5152,1,0.1045,casual,1,3.99,1.24
23/9/2021,4,0,9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,casual,1,3.99,1.24
23/9/2021,4,0,9,13,0,5,1,3,0.6,0.5,1,0.0896,casual,7,3.99,1.24
23/9/2021,4,0,9,14,0,5,1,3,0.6,0.5,1,0.0896,casual,3,3.99,1.24
23/9/2021,4,0,9,15,0,5,1,3,0.62,0.5455,0.94,0.1045,casual,9,3.99,1.24
23/9/2021,4,0,9,16,0,5,1,3,0.62,0.5455,0.94,0,casual,5,3.99,1.24
23/9/2021,4,0,9,17,0,5,1,2,0.6,0.5,1,0,casual,13,3.99,1.24
23/9/2021,4,0,9,18,0,5,1,1,0.6,0.5,1,0,casual,14,3.99,1.24
23/9/2021,4,0,9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,casual,16,3.99,1.24
23/9/2021,4,0,9,20,0,5,1,1,0.6,0.5152,0.94,0,casual,21,3.99,1.24
23/9/2021,4,0,9,21,0,5,1,1,0.6,0.5,1,0.1642,casual,17,3.99,1.24
23/9/2021,4,0,9,22,0,5,1,1,0.6,0.5152,0.94,0.1642,casual,31,3.99,1.24
23/9/2021,4,0,9,23,0,5,1,2,0.58,0.5455,1,0.1343,casual,41,3.99,1.24
24/9/2021,4,0,9,0,0,6,0,1,0.58,0.5455,1,0.0896,casual,7,3.99,1.24
24/9/2021,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,casual,18,3.99,1.24
24/9/2021,4,0,9,2,0,6,0,2,0.58,0.5455,0.94,0.0896,casual,14,3.99,1.24
24/9/2021,4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0,casual,4,3.99,1.24
24/9/2021,4,0,9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,casual,1,3.99,1.24
24/9/2021,4,0,9,5,0,6,0,2,0.56,0.5303,0.94,0.1045,casual,2,3.99,1.24
24/9/2021,4,0,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,casual,6,3.99,1.24
24/9/2021,4,0,9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,casual,12,3.99,1.24
24/9/2021,4,0,9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,casual,19,3.99,1.24
24/9/2021,4,0,9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,41,3.99,1.24
24/9/2021,4,0,9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,90,3.99,1.24
24/9/2021,4,0,9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,casual,118,3.99,1.24
24/9/2021,4,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,casual,141,3.99,1.24
24/9/2021,4,0,9,13,0,6,0,1,0.64,0.5909,0.78,0,casual,170,3.99,1.24
24/9/2021,4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,casual,164,3.99,1.24
24/9/2021,4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,casual,168,3.99,1.24
24/9/2021,4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,casual,167,3.99,1.24
24/9/2021,4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,casual,180,3.99,1.24
24/9/2021,4,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,casual,157,3.99,1.24
24/9/2021,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0,casual,77,3.99,1.24
24/9/2021,4,0,9,20,0,6,0,1,0.62,0.5758,0.83,0,casual,77,3.99,1.24
24/9/2021,4,0,9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,casual,66,3.99,1.24
24/9/2021,4,0,9,22,0,6,0,2,0.62,0.5606,0.88,0,casual,50,3.99,1.24
24/9/2021,4,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,27,3.99,1.24
25/9/2021,4,0,9,0,0,0,0,2,0.6,0.5455,0.88,0,casual,37,3.99,1.24
25/9/2021,4,0,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,casual,31,3.99,1.24
25/9/2021,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0,casual,27,3.99,1.24
25/9/2021,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0,casual,20,3.99,1.24
25/9/2021,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,casual,3,3.99,1.24
25/9/2021,4,0,9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,casual,1,3.99,1.24
25/9/2021,4,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,casual,4,3.99,1.24
25/9/2021,4,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,casual,15,3.99,1.24
25/9/2021,4,0,9,8,0,0,0,2,0.62,0.5606,0.88,0,casual,27,3.99,1.24
25/9/2021,4,0,9,9,0,0,0,2,0.64,0.5758,0.83,0,casual,55,3.99,1.24
25/9/2021,4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0,casual,85,3.99,1.24
25/9/2021,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,casual,131,3.99,1.24
25/9/2021,4,0,9,12,0,0,0,2,0.66,0.6061,0.78,0,casual,143,3.99,1.24
25/9/2021,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0,casual,122,3.99,1.24
25/9/2021,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0,casual,116,3.99,1.24
25/9/2021,4,0,9,15,0,0,0,2,0.66,0.6061,0.78,0,casual,119,3.99,1.24
25/9/2021,4,0,9,16,0,0,0,1,0.7,0.6515,0.7,0,casual,144,3.99,1.24
25/9/2021,4,0,9,17,0,0,0,1,0.68,0.6364,0.74,0,casual,145,3.99,1.24
25/9/2021,4,0,9,18,0,0,0,1,0.68,0.6364,0.74,0,casual,125,3.99,1.24
25/9/2021,4,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,casual,87,3.99,1.24
25/9/2021,4,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,casual,51,3.99,1.24
25/9/2021,4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,casual,24,3.99,1.24
25/9/2021,4,0,9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,casual,20,3.99,1.24
25/9/2021,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,casual,12,3.99,1.24
26/9/2021,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0,casual,6,3.99,1.24
26/9/2021,4,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,casual,3,3.99,1.24
26/9/2021,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,casual,4,3.99,1.24
26/9/2021,4,0,9,3,0,1,1,2,0.62,0.5455,0.94,0,casual,0,3.99,1.24
26/9/2021,4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,casual,2,3.99,1.24
26/9/2021,4,0,9,5,0,1,1,2,0.62,0.5606,0.88,0,casual,0,3.99,1.24
26/9/2021,4,0,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,casual,6,3.99,1.24
26/9/2021,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0,casual,17,3.99,1.24
26/9/2021,4,0,9,8,0,1,1,2,0.62,0.5455,0.94,0,casual,29,3.99,1.24
26/9/2021,4,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.194,casual,44,3.99,1.24
26/9/2021,4,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194,casual,37,3.99,1.24
26/9/2021,4,0,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,casual,43,3.99,1.24
26/9/2021,4,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,casual,48,3.99,1.24
26/9/2021,4,0,9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,casual,48,3.99,1.24
26/9/2021,4,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,casual,44,3.99,1.24
26/9/2021,4,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,casual,52,3.99,1.24
26/9/2021,4,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,casual,74,3.99,1.24
26/9/2021,4,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,casual,61,3.99,1.24
26/9/2021,4,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,casual,63,3.99,1.24
26/9/2021,4,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,casual,36,3.99,1.24
26/9/2021,4,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,casual,24,3.99,1.24
26/9/2021,4,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,casual,18,3.99,1.24
26/9/2021,4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,casual,14,3.99,1.24
26/9/2021,4,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,casual,11,3.99,1.24
27/9/2021,4,0,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,casual,9,3.99,1.24
27/9/2021,4,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,casual,4,3.99,1.24
27/9/2021,4,0,9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,casual,7,3.99,1.24
27/9/2021,4,0,9,3,0,2,1,2,0.62,0.5455,0.94,0,casual,5,3.99,1.24
27/9/2021,4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,casual,5,3.99,1.24
27/9/2021,4,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,casual,0,3.99,1.24
27/9/2021,4,0,9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,casual,8,3.99,1.24
27/9/2021,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,casual,15,3.99,1.24
27/9/2021,4,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,casual,27,3.99,1.24
27/9/2021,4,0,9,9,0,2,1,3,0.64,0.5758,0.89,0.194,casual,20,3.99,1.24
27/9/2021,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,casual,21,3.99,1.24
27/9/2021,4,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,casual,26,3.99,1.24
27/9/2021,4,0,9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,casual,33,3.99,1.24
27/9/2021,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,casual,29,3.99,1.24
27/9/2021,4,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,casual,29,3.99,1.24
27/9/2021,4,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,casual,35,3.99,1.24
27/9/2021,4,0,9,16,0,2,1,2,0.66,0.6061,0.83,0.194,casual,33,3.99,1.24
27/9/2021,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,casual,50,3.99,1.24
27/9/2021,4,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,casual,31,3.99,1.24
27/9/2021,4,0,9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,casual,26,3.99,1.24
27/9/2021,4,0,9,20,0,2,1,1,0.62,0.5909,0.78,0,casual,17,3.99,1.24
27/9/2021,4,0,9,21,0,2,1,1,0.6,0.5606,0.83,0,casual,17,3.99,1.24
27/9/2021,4,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,casual,19,3.99,1.24
27/9/2021,4,0,9,23,0,2,1,1,0.6,0.5455,0.88,0.0896,casual,11,3.99,1.24
28/9/2021,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0,casual,7,3.99,1.24
28/9/2021,4,0,9,1,0,3,1,1,0.6,0.5455,0.88,0,casual,1,3.99,1.24
28/9/2021,4,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,casual,0,3.99,1.24
28/9/2021,4,0,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,casual,0,3.99,1.24
28/9/2021,4,0,9,4,0,3,1,1,0.6,0.5455,0.88,0,casual,1,3.99,1.24
28/9/2021,4,0,9,5,0,3,1,2,0.6,0.5152,0.94,0,casual,2,3.99,1.24
28/9/2021,4,0,9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,casual,3,3.99,1.24
28/9/2021,4,0,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,casual,8,3.99,1.24
28/9/2021,4,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,casual,17,3.99,1.24
28/9/2021,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,casual,14,3.99,1.24
28/9/2021,4,0,9,10,0,3,1,2,0.62,0.5455,0.94,0,casual,20,3.99,1.24
28/9/2021,4,0,9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,casual,24,3.99,1.24
28/9/2021,4,0,9,12,0,3,1,2,0.68,0.6364,0.79,0,casual,25,3.99,1.24
28/9/2021,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,casual,24,3.99,1.24
28/9/2021,4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,casual,25,3.99,1.24
28/9/2021,4,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,casual,35,3.99,1.24
28/9/2021,4,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,casual,39,3.99,1.24
28/9/2021,4,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,casual,64,3.99,1.24
28/9/2021,4,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,casual,65,3.99,1.24
28/9/2021,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,casual,57,3.99,1.24
28/9/2021,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,casual,11,3.99,1.24
28/9/2021,4,0,9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,casual,7,3.99,1.24
28/9/2021,4,0,9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,casual,19,3.99,1.24
28/9/2021,4,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,casual,12,3.99,1.24
29/9/2021,4,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.194,casual,7,3.99,1.24
29/9/2021,4,0,9,1,0,4,1,2,0.6,0.5,1,0.194,casual,3,3.99,1.24
29/9/2021,4,0,9,2,0,4,1,2,0.6,0.5,1,0.194,casual,0,3.99,1.24
29/9/2021,4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,casual,0,3.99,1.24
29/9/2021,4,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,casual,2,3.99,1.24
29/9/2021,4,0,9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,casual,0,3.99,1.24
29/9/2021,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,casual,5,3.99,1.24
29/9/2021,4,0,9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,casual,14,3.99,1.24
29/9/2021,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0,casual,29,3.99,1.24
29/9/2021,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,casual,27,3.99,1.24
29/9/2021,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,casual,24,3.99,1.24
29/9/2021,4,0,9,11,0,4,1,1,0.62,0.6061,0.61,0.194,casual,36,3.99,1.24
29/9/2021,4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,casual,38,3.99,1.24
29/9/2021,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,casual,36,3.99,1.24
29/9/2021,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,casual,33,3.99,1.24
29/9/2021,4,0,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,casual,42,3.99,1.24
29/9/2021,4,0,9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,casual,64,3.99,1.24
29/9/2021,4,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,casual,62,3.99,1.24
29/9/2021,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,casual,84,3.99,1.24
29/9/2021,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,casual,36,3.99,1.24
29/9/2021,4,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,casual,39,3.99,1.24
29/9/2021,4,0,9,21,0,4,1,1,0.58,0.5455,0.56,0,casual,30,3.99,1.24
29/9/2021,4,0,9,22,0,4,1,1,0.56,0.5303,0.68,0,casual,25,3.99,1.24
29/9/2021,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,casual,17,3.99,1.24
30/9/2021,4,0,9,0,0,5,1,1,0.52,0.5,0.83,0.1045,casual,7,3.99,1.24
30/9/2021,4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,casual,5,3.99,1.24
30/9/2021,4,0,9,2,0,5,1,1,0.52,0.5,0.83,0.1045,casual,6,3.99,1.24
30/9/2021,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,casual,0,3.99,1.24
30/9/2021,4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,casual,2,3.99,1.24
30/9/2021,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,casual,3,3.99,1.24
30/9/2021,4,0,9,6,0,5,1,1,0.52,0.5,0.83,0.2239,casual,0,3.99,1.24
30/9/2021,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,casual,14,3.99,1.24
30/9/2021,4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,casual,31,3.99,1.24
30/9/2021,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.194,casual,23,3.99,1.24
30/9/2021,4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0,casual,46,3.99,1.24
30/9/2021,4,0,9,11,0,5,1,1,0.64,0.6212,0.57,0.0896,casual,49,3.99,1.24
30/9/2021,4,0,9,12,0,5,1,2,0.64,0.6212,0.57,0.194,casual,59,3.99,1.24
30/9/2021,4,0,9,13,0,5,1,2,0.66,0.6212,0.47,0.3284,casual,72,3.99,1.24
30/9/2021,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,casual,93,3.99,1.24
30/9/2021,4,0,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,casual,52,3.99,1.24
30/9/2021,4,0,9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,casual,62,3.99,1.24
30/9/2021,4,0,9,17,0,5,1,1,0.62,0.6212,0.53,0.194,casual,94,3.99,1.24
30/9/2021,4,0,9,18,0,5,1,1,0.58,0.5455,0.49,0.3582,casual,62,3.99,1.24
30/9/2021,4,0,9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,casual,42,3.99,1.24
30/9/2021,4,0,9,20,0,5,1,1,0.54,0.5152,0.52,0.2836,casual,28,3.99,1.24
30/9/2021,4,0,9,21,0,5,1,1,0.52,0.5,0.55,0.194,casual,27,3.99,1.24
30/9/2021,4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,casual,30,3.99,1.24
30/9/2021,4,0,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,casual,23,3.99,1.24
1/10/2021,4,0,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,casual,24,3.99,1.24
1/10/2021,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,casual,11,3.99,1.24
1/10/2021,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,casual,21,3.99,1.24
1/10/2021,4,0,10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,casual,8,3.99,1.24
1/10/2021,4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,casual,2,3.99,1.24
1/10/2021,4,0,10,5,0,6,0,2,0.44,0.4394,0.62,0.2985,casual,1,3.99,1.24
1/10/2021,4,0,10,6,0,6,0,1,0.42,0.4242,0.67,0.3284,casual,4,3.99,1.24
1/10/2021,4,0,10,7,0,6,0,3,0.42,0.4242,0.67,0.2537,casual,6,3.99,1.24
1/10/2021,4,0,10,8,0,6,0,2,0.4,0.4091,0.76,0.3284,casual,9,3.99,1.24
